target,test,number_of_tests,time_to_run_tests_on_non_mutated_code,time_to_create_targets_ast,time_to_create_mutated_modules,time_to_run_tests_on_mutated_modules,time_to_generate_mutated_asts,time_to_mutate_module,total_time,mutation_id,line_number,operator,status,killer,exception_traceback,number_of_tests_executed,time_to_run_tests_on_mutated_module
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,17,339,COI,timeout,,,,842.7472903728485
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,18,340,COI,killed,test_iterations (test.aqua.test_grover.TestGroverFunctionality),"Traceback (most recent call last):\n  File ""./test/aqua/test_grover.py"", line 293, in test_iterations\n    self.assertTrue(ret.oracle_evaluation)\nAssertionError: False is not true\n",588,132.18835616111755
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,19,345,COI,killed,test_is_good_state (test.aqua.test_grover.TestGroverPublicMethods),"Traceback (most recent call last):\n  File ""./test/aqua/test_grover.py"", line 199, in test_is_good_state\n    self.assertTrue(grover.is_good_state(""11""))\nAssertionError: False is not true\n",592,128.08411169052124
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,20,359,COI,timeout,,,,842.6637680530548
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,21,362,COI,killed,test_run_circuit_oracle (test.aqua.test_grover.TestGroverExecution),"Traceback (most recent call last):\n  File ""./test/aqua/test_grover.py"", line 311, in test_run_circuit_oracle\n    ret = grover.run(self._qasm)\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/qiskit_aqua-0.9.2-py3.7.egg/qiskit/aqua/algorithms/quantum_algorithm.py"", line 71, in run\n    return self._run()\n  File ""qiskit.aqua.algorithms.amplitude_amplifiers.grover"", line 403, in _run\n  File ""qiskit.aqua.algorithms.amplitude_amplifiers.grover"", line 325, in _run_experiment\n  File ""qiskit.aqua.algorithms.amplitude_amplifiers.grover"", line 365, in post_processing\nAttributeError: 'QuantumCircuit' object has no attribute 'evaluate_classically'\n",585,150.52603578567505
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,22,381,COI,killed,test_grover_00066 (test.aqua.test_grover.TestGrover),"Traceback (most recent call last):\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/ddt.py"", line 182, in wrapper\n    return func(self, *args, **kwargs)\n  File ""./test/aqua/test_grover.py"", line 91, in test_grover\n    self.assertEqual(groundtruth, [])\nAssertionError: Lists differ: ['01'] != []\n\nFirst list contains 1 additional elements.\nFirst extra element 0:\n'01'\n\n- ['01']\n+ []\n",66,21.039390563964844
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,23,386,COI,killed,test_grover_00013 (test.aqua.test_grover.TestGrover),"Traceback (most recent call last):\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/ddt.py"", line 182, in wrapper\n    return func(self, *args, **kwargs)\n  File ""./test/aqua/test_grover.py"", line 91, in test_grover\n    self.assertEqual(groundtruth, [])\nAssertionError: Lists differ: ['101', '000', '011'] != []\n\nFirst list contains 3 additional elements.\nFirst extra element 0:\n'101'\n\n- ['101', '000', '011']\n+ []\n",13,1.3457810878753662
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,24,389,COI,killed,test_grover_00001 (test.aqua.test_grover.TestGrover),"Traceback (most recent call last):\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/ddt.py"", line 182, in wrapper\n    return func(self, *args, **kwargs)\n  File ""./test/aqua/test_grover.py"", line 83, in test_grover\n    ret = grover.run(quantum_instance)\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/qiskit_aqua-0.9.2-py3.7.egg/qiskit/aqua/algorithms/quantum_algorithm.py"", line 71, in run\n    return self._run()\n  File ""qiskit.aqua.algorithms.amplitude_amplifiers.grover"", line 403, in _run\n  File ""qiskit.aqua.algorithms.amplitude_amplifiers.grover"", line 309, in _run_experiment\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/qiskit/quantum_info/states/utils.py"", line 46, in partial_trace\n    traced_shape = state._op_shape.remove(qargs=qargs)\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/qiskit/quantum_info/operators/op_shape.py"", line 337, in remove\n    raise QiskitError(""Max qargs_l is larger than number of left qargs"")\nqiskit.exceptions.QiskitError: 'Max qargs_l is larger than number of left qargs'\n",1,0.4732184410095215
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,25,401,COI,killed,test_grover_00002 (test.aqua.test_grover.TestGrover),"Traceback (most recent call last):\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/ddt.py"", line 182, in wrapper\n    return func(self, *args, **kwargs)\n  File ""./test/aqua/test_grover.py"", line 83, in test_grover\n    ret = grover.run(quantum_instance)\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/qiskit_aqua-0.9.2-py3.7.egg/qiskit/aqua/algorithms/quantum_algorithm.py"", line 71, in run\n    return self._run()\n  File ""qiskit.aqua.algorithms.amplitude_amplifiers.grover"", line 402, in _run\n  File ""_generator.pyx"", line 540, in numpy.random._generator.Generator.integers\n  File ""_bounded_integers.pyx"", line 1254, in numpy.random._bounded_integers._rand_int64\nValueError: low >= high\n",2,0.2988929748535156
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,26,404,COI,killed,test_grover_00001 (test.aqua.test_grover.TestGrover),"Traceback (most recent call last):\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/ddt.py"", line 182, in wrapper\n    return func(self, *args, **kwargs)\n  File ""./test/aqua/test_grover.py"", line 91, in test_grover\n    self.assertEqual(groundtruth, [])\nAssertionError: Lists differ: ['101', '000', '011'] != []\n\nFirst list contains 3 additional elements.\nFirst extra element 0:\n'101'\n\n- ['101', '000', '011']\n+ []\n",1,2.5274174213409424
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,27,412,COI,killed,test_grover_00001 (test.aqua.test_grover.TestGrover),"Traceback (most recent call last):\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/ddt.py"", line 182, in wrapper\n    return func(self, *args, **kwargs)\n  File ""./test/aqua/test_grover.py"", line 83, in test_grover\n    ret = grover.run(quantum_instance)\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/qiskit_aqua-0.9.2-py3.7.egg/qiskit/aqua/algorithms/quantum_algorithm.py"", line 71, in run\n    return self._run()\n  File ""qiskit.aqua.algorithms.amplitude_amplifiers.grover"", line 413, in _run\nKeyError: 'measurement'\n",1,0.4761958122253418
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,28,412,COI,killed,test_grover_00001 (test.aqua.test_grover.TestGrover),"Traceback (most recent call last):\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/ddt.py"", line 182, in wrapper\n    return func(self, *args, **kwargs)\n  File ""./test/aqua/test_grover.py"", line 83, in test_grover\n    ret = grover.run(quantum_instance)\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/qiskit_aqua-0.9.2-py3.7.egg/qiskit/aqua/algorithms/quantum_algorithm.py"", line 71, in run\n    return self._run()\n  File ""qiskit.aqua.algorithms.amplitude_amplifiers.grover"", line 413, in _run\nKeyError: 'measurement'\n",1,0.43970227241516113
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,29,414,COI,killed,test_grover_00001 (test.aqua.test_grover.TestGrover),"Traceback (most recent call last):\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/ddt.py"", line 182, in wrapper\n    return func(self, *args, **kwargs)\n  File ""./test/aqua/test_grover.py"", line 88, in test_grover\n    self.assertIn(ret.top_measurement, groundtruth)\nAssertionError: None not found in ['101', '000', '011']\n",1,0.45084261894226074
qiskit.aqua.algorithms.amplitude_amplifiers.grover,test.aqua.test_grover,593,168.5247049331665,0.061551570892333984,0.4671013355255127,16287.082382917404,58.81673789024353,16346.427773714066,16519.23977279663,30,414,COI,killed,test_grover_00001 (test.aqua.test_grover.TestGrover),"Traceback (most recent call last):\n  File ""/home/swarm/qmutpy-experiments/tools/qiskit-aqua/env/lib/python3.7/site-packages/ddt.py"", line 182, in wrapper\n    return func(self, *args, **kwargs)\n  File ""./test/aqua/test_grover.py"", line 88, in test_grover\n    self.assertIn(ret.top_measurement, groundtruth)\nAssertionError: None not found in ['101', '000', '011']\n",1,0.6460921764373779
